transaction_id,complaint_id,account_id,amount,timestamp,hour,day_of_week,transaction_type,sender_account,receiver_account,previous_withdrawal_location,distance_from_previous_location,withdrawal_frequency,average_withdrawal_amount,account_age_days,transaction_velocity,linked_accounts,device_count,location_id,latitude,longitude,historical_location_frequency,time_since_last_withdrawal,is_hotspot_location,risk_label
TXN100664,CMP-1664,ACC00057,27465.79,2025-01-17T12:00:00,12,4,NEFT,ACC00301,ACC00057,ATM-KAN-077,389.54,4,2650.39,55,5.36,68,7,ATM-DEL-070,28.780381,77.119642,2,25.27,False,HIGH
TXN100665,CMP-1665,ACC00041,1369.05,2025-02-04T12:00:00,12,1,Wallet,ACC00332,ACC00041,ATM-DEL-013,867.97,3,2148.81,34,7.14,65,6,ATM-PAT-003,25.43501,85.269423,22,70.3,True,LOW
TXN100666,CMP-1666,ACC00057,3268.04,2025-02-27T07:00:00,7,3,Card,ACC00146,ACC00057,ATM-PAT-073,853.05,4,2422.03,53,4.7,69,8,ATM-DEL-011,28.539072,77.16089,14,50.89,True,LOW
TXN100667,CMP-1667,ACC00065,5744.3,2025-01-24T04:00:00,4,4,IMPS,ACC00472,ACC00065,ATM-BEN-067,1726.72,2,14024.91,10,5.9,58,6,ATM-DEL-010,28.654167,77.079218,17,16.35,True,LOW
TXN100668,CMP-1668,ACC00042,18662.47,2025-03-16T06:00:00,6,6,UPI,ACC00122,ACC00042,ATM-LUC-025,430.4,0,5188.27,14,6.26,79,4,ATM-DEL-010,28.654167,77.079218,18,29.55,True,MEDIUM
TXN100669,CMP-1669,ACC00006,4300.97,2025-08-15T18:00:00,18,4,RTGS,ACC00191,ACC00006,ATM-BEN-016,1752.19,0,4935.06,55,3.45,68,8,ATM-DEL-000,28.568734,77.371257,13,18.72,True,MEDIUM
TXN100670,CMP-1670,ACC00015,2401.45,2025-06-30T13:00:00,13,0,RTGS,ACC00247,ACC00015,ATM-MUM-032,1144.82,1,9699.31,28,4.82,71,8,ATM-DEL-013,28.505783,77.214124,15,68.55,True,LOW
TXN100671,CMP-1671,ACC00063,31389.6,2025-03-19T21:00:00,21,2,RTGS,ACC00106,ACC00063,ATM-JAI-045,225.43,2,2448.41,2,6.0,74,3,ATM-DEL-002,28.490067,77.085158,8,31.73,True,HIGH
TXN100672,CMP-1672,ACC00084,4509.48,2025-04-01T09:00:00,9,1,Wallet,ACC00221,ACC00084,ATM-DEL-011,15.08,2,2887.6,44,5.38,69,6,ATM-DEL-010,28.654167,77.079218,18,21.84,True,LOW
TXN100673,CMP-1673,ACC00031,16107.25,2025-08-04T14:00:00,14,0,NEFT,ACC00407,ACC00031,ATM-LUC-025,88.67,2,2526.31,116,1.56,52,6,ATM-KAN-012,26.434085,80.434563,17,5.43,True,HIGH
TXN100674,CMP-1674,ACC00007,1184.17,2025-03-06T23:00:00,23,3,UPI,ACC00125,ACC00007,ATM-KAN-095,75.91,3,2469.27,46,2.76,56,7,ATM-LUC-005,26.67411,81.115368,14,31.64,True,LOW
TXN100675,CMP-1675,ACC00077,6874.46,2025-03-23T02:00:00,2,6,RTGS,ACC00441,ACC00077,ATM-MUM-021,1107.16,4,4441.54,21,6.08,62,6,ATM-KAN-007,26.335357,80.217926,10,64.41,True,LOW
TXN100677,CMP-1677,ACC00046,8222.33,2025-01-28T01:00:00,1,1,IMPS,ACC00333,ACC00046,ATM-PAT-008,422.35,3,3640.14,59,3.37,64,5,ATM-LUC-005,26.67411,81.115368,15,4.78,True,MEDIUM
TXN100679,CMP-1679,ACC00088,19244.25,2025-01-31T04:00:00,4,4,Wallet,ACC00341,ACC00088,ATM-BEN-057,1503.27,1,15519.03,121,7.86,75,7,ATM-KAN-007,26.335357,80.217926,10,13.54,True,HIGH
TXN100680,CMP-1680,ACC00026,770.34,2025-05-12T15:00:00,15,0,UPI,ACC00368,ACC00026,ATM-MUM-075,1125.91,2,5794.35,31,4.93,65,8,ATM-DEL-013,28.505783,77.214124,14,32.23,True,LOW
TXN100681,CMP-1681,ACC00077,56875.55,2025-06-10T15:00:00,15,1,IMPS,ACC00347,ACC00077,ATM-KAN-097,510.43,5,4378.61,18,7.26,64,4,ATM-PAT-003,25.43501,85.269423,22,7.52,True,HIGH
TXN100682,CMP-1682,ACC00079,2382.44,2025-01-07T10:00:00,10,1,RTGS,ACC00232,ACC00079,ATM-KAN-069,474.46,3,2423.38,19,3.76,64,5,ATM-PAT-008,25.523627,85.146512,16,57.8,True,LOW
TXN100683,CMP-1683,ACC00063,783.51,2025-01-26T14:00:00,14,6,Card,ACC00366,ACC00063,ATM-DEL-053,14.48,3,1902.36,18,6.65,73,4,ATM-DEL-011,28.539072,77.16089,15,54.77,True,LOW
TXN100684,CMP-1684,ACC00024,9025.63,2025-05-03T11:00:00,11,5,UPI,ACC00462,ACC00024,ATM-BEN-055,847.01,1,5357.03,1,2.86,75,6,ATM-MUM-009,19.0515,72.802542,14,65.82,True,LOW
TXN100685,CMP-1685,ACC00078,6713.99,2025-07-23T18:00:00,18,2,RTGS,ACC00477,ACC00078,ATM-MUM-021,30.35,1,4987.46,78,6.41,67,3,ATM-MUM-049,18.905151,72.736541,3,69.02,False,MEDIUM
TXN100686,CMP-1686,ACC00081,10425.81,2025-01-16T06:00:00,6,3,UPI,ACC00279,ACC00081,ATM-LUC-040,427.44,4,3763.93,32,6.87,73,8,ATM-DEL-010,28.654167,77.079218,17,44.46,True,HIGH
TXN100687,CMP-1687,ACC00039,1239.68,2025-03-26T15:00:00,15,2,UPI,ACC00230,ACC00039,ATM-PAT-039,466.85,5,2334.34,76,4.44,70,3,ATM-KAN-012,26.434085,80.434563,17,60.63,True,MEDIUM
TXN100688,CMP-1688,ACC00043,7383.5,2025-06-19T05:00:00,5,3,Wallet,ACC00158,ACC00043,ATM-DEL-072,850.65,2,8740.16,100,4.45,65,2,ATM-PAT-006,25.713779,85.034042,18,20.17,True,LOW
TXN100689,CMP-1689,ACC00043,7360.53,2025-01-30T23:00:00,23,3,IMPS,ACC00189,ACC00043,ATM-DEL-070,408.86,3,8421.45,121,5.62,66,4,ATM-KAN-007,26.335357,80.217926,12,52.26,True,LOW
TXN100690,CMP-1690,ACC00019,5360.54,2025-04-17T03:00:00,3,3,NEFT,ACC00430,ACC00019,ATM-HYD-036,1084.08,0,5695.47,46,5.65,63,7,ATM-LUC-005,26.67411,81.115368,14,67.6,True,LOW
TXN100692,CMP-1692,ACC00026,61290.19,2025-06-24T17:00:00,17,1,IMPS,ACC00384,ACC00026,ATM-MUM-083,1148.4,3,4824.08,23,4.37,64,8,ATM-DEL-013,28.505783,77.214124,15,31.02,True,HIGH
TXN100693,CMP-1693,ACC00003,7509.89,2025-07-29T09:00:00,9,1,Wallet,ACC00176,ACC00003,ATM-KAN-012,396.48,2,6288.31,44,4.69,77,8,ATM-DEL-004,28.650301,77.283906,12,27.63,True,MEDIUM
TXN100694,CMP-1694,ACC00023,10812.72,2025-02-13T00:00:00,0,3,IMPS,ACC00392,ACC00023,ATM-KAN-030,91.0,3,5319.64,8,6.88,56,2,ATM-LUC-005,26.67411,81.115368,16,4.35,True,MEDIUM
TXN100695,CMP-1695,ACC00052,7435.0,2025-08-07T03:00:00,3,3,RTGS,ACC00463,ACC00052,ATM-DEL-072,1139.18,5,3224.91,56,4.38,57,6,ATM-MUM-009,19.0515,72.802542,14,40.79,True,LOW
TXN100696,CMP-1696,ACC00038,852.9,2025-02-09T20:00:00,20,6,RTGS,ACC00254,ACC00038,ATM-BEN-079,1738.48,0,5736.26,22,5.45,74,4,ATM-DEL-013,28.505783,77.214124,14,28.4,True,MEDIUM
TXN100697,CMP-1697,ACC00003,904.49,2025-08-06T14:00:00,14,2,IMPS,ACC00147,ACC00003,ATM-BEN-001,1722.42,3,7003.82,45,2.93,78,8,ATM-DEL-011,28.539072,77.16089,15,58.7,True,MEDIUM
TXN100700,CMP-1700,ACC00066,4483.98,2025-08-23T20:00:00,20,5,IMPS,ACC00335,ACC00066,ATM-MUM-048,1194.65,2,3858.19,44,5.9,60,5,ATM-LUC-005,26.67411,81.115368,14,6.63,True,LOW
TXN100701,CMP-1701,ACC00005,1115.47,2025-03-24T21:00:00,21,0,Card,ACC00270,ACC00005,ATM-DEL-000,16.87,4,4873.95,7,2.1,49,7,ATM-DEL-013,28.505783,77.214124,15,61.41,True,MEDIUM
TXN100703,CMP-1703,ACC00015,5627.48,2025-01-24T19:00:00,19,4,Wallet,ACC00495,ACC00015,ATM-PAT-039,838.32,1,9505.59,14,6.93,70,7,ATM-DEL-013,28.505783,77.214124,15,50.97,True,MEDIUM
TXN100705,CMP-1705,ACC00018,4573.04,2025-05-05T03:00:00,3,0,UPI,ACC00381,ACC00018,ATM-DEL-041,31.24,4,2583.01,44,4.1,73,6,ATM-DEL-000,28.568734,77.371257,14,35.14,True,LOW
TXN100706,CMP-1706,ACC00078,4449.68,2025-01-23T01:00:00,1,3,UPI,ACC00187,ACC00078,ATM-DEL-013,382.26,0,4583.61,96,1.87,69,2,ATM-KAN-007,26.335357,80.217926,10,14.36,True,MEDIUM
TXN100707,CMP-1707,ACC00086,4301.82,2025-03-25T11:00:00,11,1,UPI,ACC00166,ACC00086,ATM-DEL-053,847.82,6,2572.95,71,3.74,58,4,ATM-PAT-008,25.523627,85.146512,16,65.72,True,LOW
TXN100708,CMP-1708,ACC00090,1660.96,2025-08-12T14:00:00,14,1,Card,ACC00318,ACC00090,ATM-BEN-057,1518.57,5,8535.09,165,4.6,78,4,ATM-KAN-014,26.483169,80.168622,21,24.51,True,MEDIUM
TXN100709,CMP-1709,ACC00042,6054.28,2025-07-12T15:00:00,15,5,Wallet,ACC00415,ACC00042,ATM-MUM-009,1110.57,0,4986.6,19,4.96,78,5,ATM-KAN-007,26.335357,80.217926,12,1.29,True,LOW
TXN100710,CMP-1710,ACC00089,5595.25,2025-03-08T19:00:00,19,5,RTGS,ACC00390,ACC00089,ATM-JAI-090,458.01,4,2698.73,39,5.32,64,4,ATM-KAN-007,26.335357,80.217926,11,39.98,True,LOW
TXN100711,CMP-1711,ACC00028,4497.95,2025-06-25T18:00:00,18,2,IMPS,ACC00340,ACC00028,ATM-KAN-077,17.23,2,4303.32,183,1.8,57,8,ATM-KAN-014,26.483169,80.168622,20,42.69,True,LOW
TXN100712,CMP-1712,ACC00085,6688.34,2025-07-27T05:00:00,5,6,UPI,ACC00300,ACC00085,ATM-KAN-029,389.68,3,2481.64,17,5.37,57,8,ATM-DEL-013,28.505783,77.214124,14,3.6,True,LOW
TXN100713,CMP-1713,ACC00014,1536.46,2025-05-17T06:00:00,6,5,NEFT,ACC00115,ACC00014,ATM-LUC-056,439.61,2,2703.41,36,6.83,88,8,ATM-PAT-008,25.523627,85.146512,15,14.25,True,LOW
TXN100714,CMP-1714,ACC00073,2152.16,2025-07-20T15:00:00,15,6,NEFT,ACC00493,ACC00073,ATM-DEL-004,0.0,2,3360.8,70,5.56,67,6,ATM-DEL-004,28.650301,77.283906,12,62.2,True,LOW
TXN100715,CMP-1715,ACC00009,5139.23,2025-01-13T07:00:00,7,0,IMPS,ACC00266,ACC00009,ATM-KAN-096,387.22,1,4870.76,8,4.65,63,8,ATM-DEL-002,28.490067,77.085158,9,25.32,True,MEDIUM
TXN100716,CMP-1716,ACC00079,31539.97,2025-03-12T09:00:00,9,2,IMPS,ACC00402,ACC00079,ATM-BEN-001,1594.07,3,2141.3,20,3.43,65,6,ATM-PAT-008,25.523627,85.146512,16,18.92,True,CRITICAL
TXN100717,CMP-1717,ACC00088,1459.72,2025-02-10T23:00:00,23,0,Card,ACC00133,ACC00088,ATM-MUM-048,1104.42,2,15890.61,146,4.49,75,7,ATM-KAN-007,26.335357,80.217926,12,20.88,True,LOW
TXN100718,CMP-1718,ACC00022,14939.63,2025-08-21T01:00:00,1,3,UPI,ACC00378,ACC00022,ATM-BEN-061,1751.54,1,3902.54,34,2.46,76,6,ATM-DEL-010,28.654167,77.079218,18,26.56,True,HIGH
TXN100719,CMP-1719,ACC00059,32860.75,2025-03-29T22:00:00,22,5,IMPS,ACC00158,ACC00059,ATM-LUC-082,5.56,1,4515.78,61,5.55,56,6,ATM-LUC-005,26.67411,81.115368,14,44.36,True,HIGH
TXN100721,CMP-1721,ACC00007,6145.43,2025-09-09T15:00:00,15,1,Card,ACC00353,ACC00007,ATM-PAT-076,423.22,3,2406.2,35,7.74,54,7,ATM-LUC-005,26.67411,81.115368,14,66.32,True,MEDIUM
TXN100722,CMP-1722,ACC00019,23802.5,2025-03-21T08:00:00,8,4,Card,ACC00487,ACC00019,ATM-MUM-022,1196.26,1,4490.93,41,4.79,63,5,ATM-LUC-005,26.67411,81.115368,16,52.42,True,HIGH
TXN100723,CMP-1723,ACC00040,15888.51,2025-03-24T13:00:00,13,0,Card,ACC00200,ACC00040,ATM-KAN-096,377.58,4,2865.52,26,5.97,67,7,ATM-DEL-013,28.505783,77.214124,14,67.85,True,HIGH
TXN100724,CMP-1724,ACC00078,1676.09,2025-05-02T01:00:00,1,4,NEFT,ACC00145,ACC00078,ATM-KAN-051,12.81,1,5676.82,84,3.91,67,3,ATM-KAN-007,26.335357,80.217926,11,39.12,True,LOW
TXN100725,CMP-1725,ACC00070,4230.3,2025-01-30T22:00:00,22,3,Card,ACC00131,ACC00070,ATM-DEL-053,23.1,1,4387.96,27,5.22,58,3,ATM-DEL-010,28.654167,77.079218,16,14.06,True,MEDIUM
TXN100727,CMP-1727,ACC00048,402.47,2025-04-29T09:00:00,9,1,UPI,ACC00464,ACC00048,ATM-LUC-046,1199.92,3,1806.84,92,6.34,68,6,ATM-MUM-089,19.233223,72.747208,0,53.99,False,LOW
TXN100728,CMP-1728,ACC00071,2774.08,2025-07-09T03:00:00,3,2,NEFT,ACC00343,ACC00071,ATM-PAT-039,856.65,1,5203.31,27,5.66,51,8,ATM-DEL-010,28.654167,77.079218,17,46.37,True,LOW
TXN100730,CMP-1730,ACC00062,25609.4,2025-06-25T00:00:00,0,2,IMPS,ACC00173,ACC00062,ATM-JAI-045,240.72,0,4757.86,61,5.86,58,5,ATM-DEL-010,28.654167,77.079218,17,57.11,True,CRITICAL
TXN100731,CMP-1731,ACC00058,2108.56,2025-02-25T01:00:00,1,1,NEFT,ACC00428,ACC00058,ATM-DEL-092,11.24,1,5180.2,19,7.13,54,7,ATM-DEL-000,28.568734,77.371257,15,55.44,True,LOW
TXN100732,CMP-1732,ACC00070,6632.7,2025-01-31T06:00:00,6,4,Wallet,ACC00332,ACC00070,ATM-DEL-086,230.36,1,4308.83,18,7.08,60,3,ATM-JAI-038,27.010057,75.633956,3,10.49,False,LOW
TXN100733,CMP-1733,ACC00000,3652.53,2025-06-26T14:00:00,14,3,IMPS,ACC00195,ACC00000,ATM-DEL-041,10.76,3,4278.79,70,2.27,56,5,ATM-DEL-011,28.539072,77.16089,16,25.63,True,LOW
TXN100735,CMP-1735,ACC00074,3423.68,2025-06-09T12:00:00,12,0,Wallet,ACC00460,ACC00074,ATM-KAN-077,384.43,1,4345.78,62,5.11,52,7,ATM-DEL-010,28.654167,77.079218,17,69.57,True,LOW
TXN100736,CMP-1736,ACC00066,15224.64,2025-05-11T04:00:00,4,6,Wallet,ACC00338,ACC00066,ATM-KAN-014,451.05,1,4232.53,32,3.17,60,5,ATM-JAI-090,26.855184,75.64815,2,68.91,False,HIGH
TXN100737,CMP-1737,ACC00085,1699.76,2025-08-27T08:00:00,8,2,UPI,ACC00422,ACC00085,ATM-DEL-013,867.97,3,2205.04,12,6.22,55,8,ATM-PAT-003,25.43501,85.269423,22,28.19,True,LOW
TXN100738,CMP-1738,ACC00043,26791.5,2025-06-26T07:00:00,7,3,Card,ACC00413,ACC00043,ATM-DEL-094,449.63,2,9398.28,100,4.96,66,3,ATM-LUC-005,26.67411,81.115368,16,5.77,True,MEDIUM
TXN100740,CMP-1740,ACC00088,7306.84,2025-06-10T08:00:00,8,1,IMPS,ACC00248,ACC00088,ATM-PAT-031,491.3,2,13502.3,128,3.3,75,6,ATM-KAN-007,26.335357,80.217926,12,13.55,True,LOW
TXN100741,CMP-1741,ACC00074,3856.31,2025-04-02T14:00:00,14,2,UPI,ACC00131,ACC00074,ATM-HYD-044,1243.12,1,5623.8,67,4.9,52,6,ATM-DEL-004,28.650301,77.283906,10,47.76,True,LOW
TXN100742,CMP-1742,ACC00036,3673.47,2025-04-30T18:00:00,18,2,NEFT,ACC00477,ACC00036,ATM-DEL-054,15.42,3,4156.45,13,7.43,55,7,ATM-DEL-013,28.505783,77.214124,15,11.34,True,LOW
TXN100743,CMP-1743,ACC00078,2118.06,2025-02-21T06:00:00,6,4,RTGS,ACC00242,ACC00078,ATM-DEL-004,387.29,1,5494.68,77,7.33,69,3,ATM-KAN-007,26.335357,80.217926,11,19.62,True,LOW
TXN100744,CMP-1744,ACC00075,337.78,2025-02-26T22:00:00,22,2,Card,ACC00409,ACC00075,ATM-BEN-084,1616.44,1,3854.36,85,5.02,50,6,ATM-PAT-003,25.43501,85.269423,22,30.17,True,LOW
TXN100745,CMP-1745,ACC00030,4349.77,2025-01-04T05:00:00,5,5,UPI,ACC00233,ACC00030,ATM-MUM-068,1133.73,1,5588.39,60,7.79,62,6,ATM-DEL-013,28.505783,77.214124,16,70.67,True,LOW
TXN100747,CMP-1747,ACC00084,2303.41,2025-08-02T19:00:00,19,5,Wallet,ACC00494,ACC00084,ATM-LUC-025,87.12,2,3163.4,45,4.99,69,7,ATM-KAN-069,26.400807,80.501742,2,24.21,False,MEDIUM
TXN100748,CMP-1748,ACC00096,23769.53,2025-08-06T13:00:00,13,2,IMPS,ACC00127,ACC00096,ATM-BEN-074,29.97,2,4129.89,17,4.94,69,8,ATM-BEN-001,13.055118,77.630117,6,4.09,True,MEDIUM
TXN100749,CMP-1749,ACC00060,1910.4,2025-01-04T03:00:00,3,5,RTGS,ACC00304,ACC00060,ATM-DEL-041,1724.33,1,3384.09,113,4.04,81,5,ATM-BEN-001,13.055118,77.630117,8,34.43,True,MEDIUM
TXN100750,CMP-1750,ACC00060,3366.84,2025-06-05T09:00:00,9,3,Card,ACC00449,ACC00060,ATM-KAN-097,1508.5,2,3430.77,125,1.37,79,6,ATM-BEN-001,13.055118,77.630117,8,41.1,True,MEDIUM
TXN100753,CMP-1753,ACC00012,266.66,2025-08-27T18:00:00,18,2,UPI,ACC00271,ACC00012,ATM-DEL-054,1720.23,4,3289.32,72,6.07,78,4,ATM-BEN-001,13.055118,77.630117,8,16.34,True,MEDIUM
TXN100754,CMP-1754,ACC00030,507.06,2025-03-27T14:00:00,14,3,NEFT,ACC00495,ACC00030,ATM-JAI-080,227.37,1,5069.07,58,7.44,62,5,ATM-DEL-011,28.539072,77.16089,15,20.46,True,LOW
TXN100755,CMP-1755,ACC00023,9993.46,2025-09-01T23:00:00,23,0,Card,ACC00446,ACC00023,ATM-HYD-044,1011.28,2,5027.81,1,3.46,58,4,ATM-KAN-014,26.483169,80.168622,22,22.76,True,MEDIUM
TXN100756,CMP-1756,ACC00012,5853.32,2025-06-26T03:00:00,3,3,IMPS,ACC00134,ACC00012,ATM-KAN-030,1509.92,4,3530.38,77,0.33,76,2,ATM-BEN-001,13.055118,77.630117,7,2.81,True,LOW
TXN100757,CMP-1757,ACC00024,14288.59,2025-07-09T01:00:00,1,2,IMPS,ACC00471,ACC00024,ATM-MUM-019,11.56,0,5644.25,1,6.15,75,5,ATM-MUM-009,19.0515,72.802542,16,14.69,True,MEDIUM
TXN100758,CMP-1758,ACC00027,17366.41,2025-02-14T01:00:00,1,4,IMPS,ACC00404,ACC00027,ATM-LUC-046,77.35,3,4330.53,41,5.5,64,2,ATM-KAN-012,26.434085,80.434563,16,58.77,True,HIGH
TXN100760,CMP-1760,ACC00037,5205.91,2025-09-15T00:00:00,0,0,Card,ACC00456,ACC00037,ATM-DEL-041,884.65,4,4962.77,29,3.61,52,5,ATM-PAT-003,25.43501,85.269423,21,46.97,True,MEDIUM
TXN100761,CMP-1761,ACC00088,1194.82,2025-09-08T02:00:00,2,0,NEFT,ACC00241,ACC00088,ATM-MUM-009,1110.57,1,15836.54,141,3.83,76,6,ATM-KAN-007,26.335357,80.217926,12,8.95,True,LOW
TXN100762,CMP-1762,ACC00099,7665.34,2025-01-14T14:00:00,14,1,RTGS,ACC00499,ACC00099,ATM-LUC-043,411.42,2,5712.36,200,2.24,70,4,ATM-DEL-013,28.505783,77.214124,15,36.88,True,LOW
TXN100764,CMP-1764,ACC00082,2955.78,2025-06-13T15:00:00,15,4,RTGS,ACC00412,ACC00082,ATM-BEN-067,1725.85,4,3289.25,70,5.72,56,6,ATM-DEL-004,28.650301,77.283906,10,65.93,True,MEDIUM
TXN100765,CMP-1765,ACC00013,4513.84,2025-06-28T23:00:00,23,5,Wallet,ACC00211,ACC00013,ATM-JAI-024,449.2,3,3390.3,53,3.83,68,5,ATM-KAN-014,26.483169,80.168622,21,46.86,True,MEDIUM
TXN100766,CMP-1766,ACC00093,4075.17,2025-06-13T17:00:00,17,4,IMPS,ACC00137,ACC00093,ATM-HYD-081,1132.01,1,2659.7,1,5.65,64,5,ATM-PAT-003,25.43501,85.269423,22,1.92,True,LOW
TXN100767,CMP-1767,ACC00000,13796.18,2025-02-20T19:00:00,19,3,RTGS,ACC00176,ACC00000,ATM-DEL-086,17.29,4,4044.77,67,5.47,56,6,ATM-DEL-004,28.650301,77.283906,12,26.07,True,MEDIUM
TXN100768,CMP-1768,ACC00050,2682.0,2025-04-07T12:00:00,12,0,UPI,ACC00458,ACC00050,ATM-KAN-059,384.61,2,3371.39,42,4.31,59,7,ATM-DEL-002,28.490067,77.085158,10,7.7,True,MEDIUM
TXN100769,CMP-1769,ACC00093,2358.93,2025-06-25T14:00:00,14,2,Wallet,ACC00344,ACC00093,ATM-BEN-085,1605.07,1,2944.24,16,4.14,65,4,ATM-PAT-003,25.43501,85.269423,23,29.14,True,LOW
TXN100770,CMP-1770,ACC00088,8599.18,2025-06-14T18:00:00,18,5,IMPS,ACC00101,ACC00088,ATM-KAN-098,464.13,2,12726.48,141,5.22,77,6,ATM-PAT-006,25.713779,85.034042,18,68.75,True,MEDIUM
TXN100771,CMP-1771,ACC00051,713.73,2025-04-23T03:00:00,3,2,Wallet,ACC00270,ACC00051,ATM-BEN-088,1726.78,1,1504.01,36,4.77,59,4,ATM-DEL-000,28.568734,77.371257,15,23.98,True,LOW
TXN100772,CMP-1772,ACC00097,11037.75,2025-03-20T17:00:00,17,3,Card,ACC00141,ACC00097,ATM-BEN-074,1636.45,1,3605.78,58,5.57,71,6,ATM-PAT-006,25.713779,85.034042,18,65.79,True,CRITICAL
TXN100773,CMP-1773,ACC00038,11132.71,2025-09-02T08:00:00,8,1,Card,ACC00296,ACC00038,ATM-BEN-061,834.41,1,4930.82,19,5.49,74,4,ATM-MUM-032,18.997136,72.893071,1,54.18,False,MEDIUM
TXN100774,CMP-1774,ACC00080,2723.31,2025-02-21T07:00:00,7,4,RTGS,ACC00349,ACC00080,ATM-JAI-027,205.28,3,1569.77,1,2.96,65,3,ATM-DEL-002,28.490067,77.085158,9,54.99,True,MEDIUM
TXN100775,CMP-1775,ACC00075,1561.33,2025-05-03T01:00:00,1,5,RTGS,ACC00198,ACC00075,ATM-KAN-026,496.57,2,4284.83,67,3.97,50,8,ATM-PAT-003,25.43501,85.269423,22,25.17,True,MEDIUM
TXN100776,CMP-1776,ACC00057,5255.46,2025-07-13T09:00:00,9,6,NEFT,ACC00355,ACC00057,ATM-MUM-083,1149.67,3,2779.81,49,2.23,69,7,ATM-DEL-011,28.539072,77.16089,16,57.03,True,LOW
TXN100777,CMP-1777,ACC00092,9398.3,2025-02-03T10:00:00,10,0,Card,ACC00128,ACC00092,ATM-KAN-096,32.97,1,2266.68,42,4.75,73,5,ATM-KAN-007,26.335357,80.217926,12,37.13,True,LOW
TXN100779,CMP-1779,ACC00062,3476.7,2025-04-19T21:00:00,21,5,Card,ACC00118,ACC00062,ATM-KAN-023,394.76,1,4778.33,58,5.61,58,6,ATM-DEL-011,28.539072,77.16089,16,56.65,True,LOW
TXN100780,CMP-1780,ACC00016,6162.22,2025-03-24T02:00:00,2,0,IMPS,ACC00224,ACC00016,ATM-PAT-073,1463.47,3,4288.19,237,4.73,59,4,ATM-MUM-009,19.0515,72.802542,15,64.87,True,LOW
TXN100781,CMP-1781,ACC00075,1847.73,2025-01-16T00:00:00,0,3,IMPS,ACC00333,ACC00075,ATM-MUM-078,1114.52,1,4647.04,96,3.5,52,7,ATM-KAN-012,26.434085,80.434563,17,41.17,True,MEDIUM
TXN100782,CMP-1782,ACC00028,1120.74,2025-02-02T06:00:00,6,6,NEFT,ACC00404,ACC00028,ATM-PAT-073,505.33,2,5202.57,181,4.9,58,7,ATM-KAN-014,26.483169,80.168622,20,1.61,True,MEDIUM
TXN100783,CMP-1783,ACC00041,750.69,2025-05-09T02:00:00,2,4,IMPS,ACC00477,ACC00041,ATM-HYD-091,1114.86,2,2105.05,39,5.85,65,7,ATM-PAT-003,25.43501,85.269423,21,58.77,True,MEDIUM
TXN100784,CMP-1784,ACC00027,908.75,2025-06-13T19:00:00,19,4,IMPS,ACC00264,ACC00027,ATM-PAT-028,851.74,2,4582.67,27,4.2,63,3,ATM-DEL-011,28.539072,77.16089,16,21.53,True,MEDIUM
TXN100785,CMP-1785,ACC00018,3223.4,2025-03-08T07:00:00,7,5,UPI,ACC00132,ACC00018,ATM-MUM-089,1139.19,5,2118.56,32,7.59,74,7,ATM-DEL-000,28.568734,77.371257,15,23.57,True,LOW
TXN100786,CMP-1786,ACC00031,44936.63,2025-07-25T09:00:00,9,4,IMPS,ACC00383,ACC00031,ATM-BEN-050,1543.47,2,2912.49,127,3.47,51,8,ATM-KAN-012,26.434085,80.434563,17,6.67,True,MEDIUM
TXN100787,CMP-1787,ACC00099,3204.82,2025-06-03T01:00:00,1,1,Wallet,ACC00423,ACC00099,ATM-KAN-087,362.47,3,5345.21,191,2.29,70,5,ATM-DEL-000,28.568734,77.371257,13,11.01,True,LOW
TXN100788,CMP-1788,ACC00011,9611.42,2025-07-07T18:00:00,18,0,UPI,ACC00103,ACC00011,ATM-KAN-093,492.75,1,5582.06,34,6.02,69,6,ATM-PAT-008,25.523627,85.146512,17,31.78,True,MEDIUM
TXN100789,CMP-1789,ACC00098,855.9,2025-01-04T08:00:00,8,5,NEFT,ACC00455,ACC00098,ATM-DEL-035,455.58,1,1273.61,67,5.44,56,2,ATM-LUC-005,26.67411,81.115368,14,43.73,True,MEDIUM
TXN100790,CMP-1790,ACC00057,1583.46,2025-08-13T07:00:00,7,2,Wallet,ACC00427,ACC00057,ATM-PAT-008,858.82,4,2172.6,52,2.4,70,6,ATM-DEL-011,28.539072,77.16089,15,1.55,True,LOW
TXN100791,CMP-1791,ACC00063,14594.3,2025-03-28T13:00:00,13,4,Wallet,ACC00405,ACC00063,ATM-LUC-040,414.89,2,2036.77,1,7.01,74,4,ATM-DEL-011,28.539072,77.16089,14,22.86,True,CRITICAL
TXN100792,CMP-1792,ACC00071,1964.51,2025-07-30T21:00:00,21,2,UPI,ACC00278,ACC00071,ATM-KAN-030,11.47,1,5278.45,39,0.82,53,9,ATM-KAN-014,26.483169,80.168622,21,26.41,True,MEDIUM
TXN100793,CMP-1793,ACC00097,3195.09,2025-02-04T15:00:00,15,1,UPI,ACC00416,ACC00097,ATM-DEL-000,856.3,1,3320.9,57,3.76,71,6,ATM-PAT-003,25.43501,85.269423,22,69.91,True,LOW
TXN100794,CMP-1794,ACC00026,3190.45,2025-02-05T00:00:00,0,2,IMPS,ACC00494,ACC00026,ATM-KAN-051,84.11,3,5650.12,32,5.04,66,7,ATM-LUC-005,26.67411,81.115368,16,22.79,True,LOW
