complaint_id,date,complaint_type,reported_amount,victim_account,suspected_account,transaction_id,channel,city,state,status,risk_score,risk_label
CMP-1860,2025-08-29T19:00:00,OTP Fraud,39300.57,ACC00249,ACC00009,TXN100860,UPI,Kanpur,Uttar Pradesh,Under Investigation,83,HIGH
CMP-1861,2025-08-29T14:00:00,Loan App Harassment,8875.91,ACC00378,ACC00040,TXN100861,NEFT,Mumbai,Maharashtra,Escalated,46,MEDIUM
CMP-1862,2025-05-24T05:00:00,UPI Fraud,8155.8,ACC00149,ACC00045,TXN100862,IMPS,Jaipur,Rajasthan,Escalated,34,LOW
CMP-1863,2025-06-21T13:00:00,OTP Fraud,5721.8,ACC00290,ACC00052,TXN100863,UPI,Kanpur,Uttar Pradesh,Open,43,MEDIUM
CMP-1864,2025-05-17T18:00:00,Online Shopping Fraud,1849.54,ACC00179,ACC00024,TXN100864,Wallet,Bengaluru,Karnataka,Escalated,42,MEDIUM
CMP-1865,2025-05-03T11:00:00,OTP Fraud,7089.1,ACC00313,ACC00009,TXN100865,UPI,Delhi,Delhi,Open,6,LOW
CMP-1866,2025-04-18T04:00:00,Romance Scam,2222.62,ACC00278,ACC00046,TXN100866,Wallet,Hyderabad,Telangana,Open,33,LOW
CMP-1867,2025-05-30T20:00:00,Phishing,1952.27,ACC00188,ACC00003,TXN100867,IMPS,Jaipur,Rajasthan,Escalated,51,MEDIUM
CMP-1868,2025-01-23T04:00:00,Fake Investment App,1020.71,ACC00455,ACC00029,TXN100868,IMPS,Mumbai,Maharashtra,Open,37,LOW
CMP-1869,2025-05-22T05:00:00,Romance Scam,3461.68,ACC00317,ACC00014,TXN100869,Card,Delhi,Delhi,Open,47,MEDIUM
CMP-1870,2025-03-05T19:00:00,UPI Fraud,2086.34,ACC00200,ACC00084,TXN100870,Card,Lucknow,Uttar Pradesh,Under Investigation,31,LOW
CMP-1871,2025-05-29T13:00:00,Phishing,1694.1,ACC00229,ACC00038,TXN100871,UPI,Delhi,Delhi,Under Investigation,44,MEDIUM
CMP-1872,2025-04-26T06:00:00,UPI Fraud,1771.67,ACC00400,ACC00194,TXN100872,UPI,Bengaluru,Karnataka,Under Investigation,47,MEDIUM
CMP-1873,2025-06-05T04:00:00,OTP Fraud,4918.61,ACC00482,ACC00396,TXN100873,Wallet,Mumbai,Maharashtra,Open,32,LOW
CMP-1874,2025-06-01T13:00:00,UPI Fraud,4192.98,ACC00358,ACC00012,TXN100874,Wallet,Bengaluru,Karnataka,Escalated,30,LOW
CMP-1875,2025-05-10T05:00:00,Online Shopping Fraud,42134.98,ACC00466,ACC00036,TXN100875,UPI,Bengaluru,Karnataka,Open,73,HIGH
CMP-1876,2025-03-10T14:00:00,Credit Card Fraud,3046.5,ACC00209,ACC00462,TXN100876,IMPS,Delhi,Delhi,Under Investigation,40,MEDIUM
CMP-1877,2025-08-27T13:00:00,Job Fraud,2532.75,ACC00444,ACC00192,TXN100877,Card,Hyderabad,Telangana,Escalated,14,LOW
CMP-1878,2025-03-23T17:00:00,SIM Swap Fraud,8580.65,ACC00363,ACC00014,TXN100878,UPI,Bengaluru,Karnataka,Escalated,40,MEDIUM
CMP-1879,2025-09-14T18:00:00,Loan App Harassment,788.29,ACC00156,ACC00063,TXN100879,Wallet,Hyderabad,Telangana,Escalated,47,MEDIUM
CMP-1880,2025-05-22T00:00:00,Romance Scam,3314.29,ACC00142,ACC00014,TXN100880,Wallet,Lucknow,Uttar Pradesh,Under Investigation,54,MEDIUM
CMP-1881,2025-01-06T01:00:00,Job Fraud,21543.71,ACC00451,ACC00327,TXN100881,NEFT,Kanpur,Uttar Pradesh,Open,13,LOW
CMP-1882,2025-05-01T14:00:00,SIM Swap Fraud,49646.36,ACC00196,ACC00343,TXN100882,IMPS,Patna,Bihar,Closed,31,LOW
CMP-1883,2025-02-26T02:00:00,Online Shopping Fraud,3162.54,ACC00445,ACC00013,TXN100883,RTGS,Lucknow,Uttar Pradesh,Under Investigation,65,HIGH
CMP-1884,2025-01-07T09:00:00,Phishing,5349.25,ACC00161,ACC00051,TXN100884,RTGS,Delhi,Delhi,Under Investigation,23,LOW
CMP-1885,2025-04-13T14:00:00,Credit Card Fraud,2501.36,ACC00133,ACC00025,TXN100885,Card,Mumbai,Maharashtra,Open,46,MEDIUM
CMP-1886,2025-09-08T12:00:00,Credit Card Fraud,26541.92,ACC00219,ACC00092,TXN100886,Wallet,Delhi,Delhi,Under Investigation,87,CRITICAL
CMP-1887,2025-06-23T12:00:00,SIM Swap Fraud,2462.25,ACC00487,ACC00082,TXN100887,Card,Kanpur,Uttar Pradesh,Closed,33,LOW
CMP-1888,2025-01-06T08:00:00,Phishing,1516.06,ACC00348,ACC00018,TXN100888,UPI,Patna,Bihar,Escalated,15,LOW
CMP-1889,2025-02-05T17:00:00,UPI Fraud,40078.27,ACC00350,ACC00080,TXN100889,UPI,Kanpur,Uttar Pradesh,Closed,74,HIGH
CMP-1890,2025-08-11T10:00:00,Job Fraud,7649.62,ACC00134,ACC00003,TXN100890,Wallet,Lucknow,Uttar Pradesh,Closed,32,LOW
CMP-1891,2025-05-15T11:00:00,Phishing,7317.06,ACC00178,ACC00079,TXN100891,RTGS,Jaipur,Rajasthan,Open,48,MEDIUM
CMP-1892,2025-03-26T04:00:00,Online Shopping Fraud,50190.47,ACC00338,ACC00084,TXN100892,NEFT,Hyderabad,Telangana,Under Investigation,91,CRITICAL
CMP-1893,2025-02-23T20:00:00,Job Fraud,3799.26,ACC00376,ACC00097,TXN100893,UPI,Jaipur,Rajasthan,Open,26,LOW
CMP-1894,2025-06-26T06:00:00,UPI Fraud,8890.28,ACC00330,ACC00048,TXN100894,UPI,Patna,Bihar,Under Investigation,43,MEDIUM
CMP-1895,2025-07-25T02:00:00,OTP Fraud,3055.66,ACC00385,ACC00099,TXN100895,Card,Mumbai,Maharashtra,Open,26,LOW
CMP-1896,2025-05-15T17:00:00,Phishing,8588.68,ACC00168,ACC00049,TXN100896,Wallet,Patna,Bihar,Under Investigation,45,MEDIUM
CMP-1897,2025-08-30T17:00:00,Romance Scam,1487.29,ACC00437,ACC00069,TXN100897,Wallet,Hyderabad,Telangana,Under Investigation,24,LOW
CMP-1898,2025-07-01T04:00:00,Job Fraud,5313.36,ACC00359,ACC00033,TXN100898,Wallet,Mumbai,Maharashtra,Under Investigation,24,LOW
CMP-1899,2025-08-02T02:00:00,Credit Card Fraud,9303.15,ACC00492,ACC00264,TXN100899,UPI,Jaipur,Rajasthan,Open,41,MEDIUM
CMP-1900,2025-05-06T01:00:00,SIM Swap Fraud,8971.93,ACC00287,ACC00094,TXN100900,Card,Mumbai,Maharashtra,Under Investigation,24,LOW
CMP-1901,2025-07-05T21:00:00,UPI Fraud,1637.43,ACC00319,ACC00045,TXN100901,RTGS,Delhi,Delhi,Under Investigation,37,LOW
CMP-1902,2025-02-01T17:00:00,Phishing,2691.86,ACC00226,ACC00039,TXN100902,NEFT,Bengaluru,Karnataka,Under Investigation,22,LOW
CMP-1903,2025-05-07T00:00:00,Romance Scam,2700.05,ACC00272,ACC00068,TXN100903,RTGS,Delhi,Delhi,Open,17,LOW
CMP-1904,2025-03-14T03:00:00,Romance Scam,12070.53,ACC00390,ACC00053,TXN100904,Wallet,Patna,Bihar,Open,82,HIGH
CMP-1905,2025-03-08T18:00:00,Phishing,5742.82,ACC00262,ACC00049,TXN100905,Card,Lucknow,Uttar Pradesh,Open,5,LOW
CMP-1906,2025-08-11T17:00:00,SIM Swap Fraud,3338.28,ACC00453,ACC00043,TXN100906,IMPS,Delhi,Delhi,Under Investigation,38,LOW
CMP-1907,2025-01-19T21:00:00,Phishing,928.51,ACC00286,ACC00203,TXN100907,Wallet,Kanpur,Uttar Pradesh,Under Investigation,25,LOW
CMP-1908,2025-07-08T20:00:00,Job Fraud,3124.28,ACC00247,ACC00038,TXN100908,IMPS,Bengaluru,Karnataka,Closed,44,MEDIUM
CMP-1909,2025-08-10T00:00:00,Loan App Harassment,5722.31,ACC00467,ACC00012,TXN100909,UPI,Delhi,Delhi,Under Investigation,28,LOW
CMP-1910,2025-01-17T07:00:00,Loan App Harassment,1336.55,ACC00318,ACC00009,TXN100910,Wallet,Hyderabad,Telangana,Under Investigation,50,MEDIUM
CMP-1911,2025-02-16T06:00:00,Job Fraud,913.9,ACC00321,ACC00040,TXN100911,NEFT,Kanpur,Uttar Pradesh,Open,5,LOW
CMP-1912,2025-07-23T18:00:00,Online Shopping Fraud,18257.7,ACC00443,ACC00023,TXN100912,IMPS,Hyderabad,Telangana,Closed,73,HIGH
CMP-1913,2025-01-30T06:00:00,Loan App Harassment,3108.16,ACC00209,ACC00095,TXN100913,RTGS,Hyderabad,Telangana,Closed,48,MEDIUM
CMP-1914,2025-09-13T11:00:00,SIM Swap Fraud,3022.36,ACC00389,ACC00007,TXN100914,Card,Patna,Bihar,Under Investigation,50,MEDIUM
CMP-1915,2025-04-21T09:00:00,Job Fraud,7462.77,ACC00223,ACC00087,TXN100915,Card,Mumbai,Maharashtra,Escalated,56,MEDIUM
CMP-1916,2025-09-03T06:00:00,Loan App Harassment,3836.78,ACC00132,ACC00052,TXN100916,RTGS,Jaipur,Rajasthan,Open,24,LOW
CMP-1917,2025-06-10T20:00:00,Phishing,20317.45,ACC00231,ACC00030,TXN100917,IMPS,Mumbai,Maharashtra,Under Investigation,59,MEDIUM
CMP-1918,2025-04-02T14:00:00,Online Shopping Fraud,3579.62,ACC00114,ACC00039,TXN100918,Card,Bengaluru,Karnataka,Under Investigation,39,LOW
CMP-1919,2025-04-16T23:00:00,OTP Fraud,6030.68,ACC00431,ACC00203,TXN100919,UPI,Patna,Bihar,Open,47,MEDIUM
CMP-1920,2025-05-15T06:00:00,UPI Fraud,18390.81,ACC00242,ACC00022,TXN100920,RTGS,Kanpur,Uttar Pradesh,Under Investigation,75,HIGH
CMP-1921,2025-06-28T06:00:00,Loan App Harassment,2408.74,ACC00110,ACC00010,TXN100921,UPI,Hyderabad,Telangana,Open,25,LOW
CMP-1922,2025-02-14T02:00:00,OTP Fraud,1728.23,ACC00286,ACC00011,TXN100922,IMPS,Patna,Bihar,Under Investigation,32,LOW
CMP-1923,2025-02-14T13:00:00,Credit Card Fraud,1525.37,ACC00392,ACC00015,TXN100923,Wallet,Delhi,Delhi,Under Investigation,26,LOW
CMP-1924,2025-05-14T02:00:00,SIM Swap Fraud,7312.52,ACC00354,ACC00221,TXN100924,NEFT,Kanpur,Uttar Pradesh,Under Investigation,37,LOW
CMP-1925,2025-07-13T12:00:00,Phishing,7832.62,ACC00483,ACC00054,TXN100925,IMPS,Patna,Bihar,Open,44,MEDIUM
CMP-1926,2025-01-03T09:00:00,UPI Fraud,3114.81,ACC00240,ACC00032,TXN100926,Card,Bengaluru,Karnataka,Closed,46,MEDIUM
CMP-1927,2025-01-10T17:00:00,Romance Scam,2955.47,ACC00458,ACC00262,TXN100927,RTGS,Jaipur,Rajasthan,Under Investigation,39,LOW
CMP-1928,2025-05-20T04:00:00,SIM Swap Fraud,1680.9,ACC00242,ACC00174,TXN100928,NEFT,Bengaluru,Karnataka,Under Investigation,46,MEDIUM
CMP-1929,2025-03-24T20:00:00,UPI Fraud,46841.86,ACC00430,ACC00410,TXN100929,RTGS,Lucknow,Uttar Pradesh,Open,31,LOW
CMP-1930,2025-04-15T07:00:00,SIM Swap Fraud,1558.45,ACC00229,ACC00039,TXN100930,RTGS,Bengaluru,Karnataka,Under Investigation,39,LOW
CMP-1931,2025-04-07T05:00:00,Job Fraud,6946.6,ACC00373,ACC00326,TXN100931,NEFT,Delhi,Delhi,Under Investigation,36,LOW
CMP-1932,2025-09-16T10:00:00,Fake Investment App,3269.69,ACC00146,ACC00487,TXN100932,IMPS,Kanpur,Uttar Pradesh,Open,15,LOW
CMP-1933,2025-08-09T04:00:00,UPI Fraud,4227.52,ACC00423,ACC00098,TXN100933,NEFT,Hyderabad,Telangana,Under Investigation,39,LOW
CMP-1934,2025-09-14T20:00:00,SIM Swap Fraud,2577.41,ACC00499,ACC00341,TXN100934,RTGS,Delhi,Delhi,Escalated,46,MEDIUM
CMP-1935,2025-01-03T09:00:00,Phishing,295.32,ACC00151,ACC00089,TXN100935,NEFT,Patna,Bihar,Open,36,LOW
CMP-1936,2025-06-14T14:00:00,Romance Scam,3808.5,ACC00408,ACC00070,TXN100936,RTGS,Patna,Bihar,Escalated,19,LOW
CMP-1937,2025-05-07T19:00:00,Romance Scam,4126.29,ACC00490,ACC00082,TXN100937,RTGS,Lucknow,Uttar Pradesh,Open,24,LOW
CMP-1938,2025-06-13T05:00:00,Credit Card Fraud,10268.73,ACC00101,ACC00080,TXN100938,UPI,Mumbai,Maharashtra,Open,77,HIGH
CMP-1939,2025-09-17T00:00:00,OTP Fraud,2120.8,ACC00180,ACC00091,TXN100939,Wallet,Delhi,Delhi,Closed,22,LOW
CMP-1940,2025-04-14T05:00:00,OTP Fraud,1625.48,ACC00263,ACC00094,TXN100940,RTGS,Patna,Bihar,Open,14,LOW
CMP-1941,2025-03-04T15:00:00,Job Fraud,14505.96,ACC00244,ACC00053,TXN100941,Card,Jaipur,Rajasthan,Under Investigation,79,HIGH
CMP-1942,2025-07-12T13:00:00,Fake Investment App,1194.66,ACC00110,ACC00385,TXN100942,UPI,Bengaluru,Karnataka,Under Investigation,45,MEDIUM
CMP-1943,2025-06-04T11:00:00,Credit Card Fraud,3232.87,ACC00201,ACC00021,TXN100943,Card,Hyderabad,Telangana,Open,28,LOW
CMP-1944,2025-03-17T22:00:00,Credit Card Fraud,2133.87,ACC00176,ACC00047,TXN100944,UPI,Kanpur,Uttar Pradesh,Open,23,LOW
CMP-1945,2025-04-07T15:00:00,Romance Scam,6281.7,ACC00467,ACC00098,TXN100945,RTGS,Lucknow,Uttar Pradesh,Closed,47,MEDIUM
CMP-1946,2025-06-25T00:00:00,Loan App Harassment,16563.3,ACC00160,ACC00026,TXN100946,NEFT,Hyderabad,Telangana,Open,67,HIGH
CMP-1947,2025-01-21T06:00:00,Loan App Harassment,908.21,ACC00295,ACC00026,TXN100947,RTGS,Hyderabad,Telangana,Under Investigation,41,MEDIUM
CMP-1948,2025-08-31T03:00:00,Loan App Harassment,5127.4,ACC00314,ACC00018,TXN100948,IMPS,Bengaluru,Karnataka,Open,52,MEDIUM
CMP-1949,2025-07-15T07:00:00,Phishing,17591.26,ACC00227,ACC00087,TXN100949,UPI,Hyderabad,Telangana,Under Investigation,75,HIGH
CMP-1950,2025-05-02T08:00:00,Fake Investment App,35047.45,ACC00168,ACC00454,TXN100950,RTGS,Hyderabad,Telangana,Under Investigation,38,LOW
CMP-1951,2025-04-26T22:00:00,Phishing,3843.78,ACC00462,ACC00076,TXN100951,Wallet,Patna,Bihar,Open,12,LOW
CMP-1952,2025-07-16T16:00:00,SIM Swap Fraud,1726.85,ACC00126,ACC00030,TXN100952,Wallet,Lucknow,Uttar Pradesh,Under Investigation,32,LOW
CMP-1953,2025-01-08T17:00:00,Job Fraud,3480.34,ACC00102,ACC00079,TXN100953,RTGS,Lucknow,Uttar Pradesh,Under Investigation,40,MEDIUM
CMP-1954,2025-02-11T01:00:00,OTP Fraud,2700.52,ACC00167,ACC00386,TXN100954,NEFT,Jaipur,Rajasthan,Open,46,MEDIUM
CMP-1955,2025-04-15T12:00:00,OTP Fraud,7998.36,ACC00357,ACC00043,TXN100955,UPI,Mumbai,Maharashtra,Closed,46,MEDIUM
CMP-1956,2025-06-09T04:00:00,SIM Swap Fraud,36789.05,ACC00463,ACC00018,TXN100956,UPI,Jaipur,Rajasthan,Open,76,HIGH
CMP-1957,2025-09-11T04:00:00,Job Fraud,17253.87,ACC00355,ACC00243,TXN100957,NEFT,Mumbai,Maharashtra,Escalated,29,LOW
CMP-1958,2025-01-02T10:00:00,Job Fraud,3210.45,ACC00413,ACC00033,TXN100958,IMPS,Kanpur,Uttar Pradesh,Under Investigation,33,LOW
CMP-1959,2025-04-28T06:00:00,Online Shopping Fraud,21409.44,ACC00477,ACC00491,TXN100959,RTGS,Jaipur,Rajasthan,Closed,23,LOW
CMP-1960,2025-05-16T02:00:00,UPI Fraud,5554.15,ACC00127,ACC00006,TXN100960,Card,Hyderabad,Telangana,Open,39,LOW
CMP-1961,2025-07-19T01:00:00,Romance Scam,3341.0,ACC00183,ACC00055,TXN100961,UPI,Kanpur,Uttar Pradesh,Open,19,LOW
CMP-1962,2025-09-01T10:00:00,Romance Scam,8660.78,ACC00282,ACC00387,TXN100962,UPI,Hyderabad,Telangana,Under Investigation,14,LOW
CMP-1963,2025-01-30T14:00:00,OTP Fraud,22728.62,ACC00163,ACC00026,TXN100963,IMPS,Mumbai,Maharashtra,Closed,78,HIGH
CMP-1964,2025-09-14T06:00:00,UPI Fraud,13172.84,ACC00388,ACC00399,TXN100964,Wallet,Kanpur,Uttar Pradesh,Open,35,LOW
CMP-1965,2025-07-24T11:00:00,Phishing,14329.16,ACC00313,ACC00226,TXN100965,NEFT,Mumbai,Maharashtra,Escalated,36,LOW
CMP-1966,2025-03-10T11:00:00,SIM Swap Fraud,7023.55,ACC00245,ACC00087,TXN100966,Wallet,Lucknow,Uttar Pradesh,Open,33,LOW
CMP-1967,2025-08-03T17:00:00,Romance Scam,19076.51,ACC00265,ACC00010,TXN100967,Card,Delhi,Delhi,Under Investigation,79,HIGH
CMP-1968,2025-04-12T10:00:00,Credit Card Fraud,1983.92,ACC00404,ACC00042,TXN100968,Card,Kanpur,Uttar Pradesh,Closed,51,MEDIUM
CMP-1969,2025-01-17T01:00:00,UPI Fraud,36528.23,ACC00474,ACC00391,TXN100969,RTGS,Jaipur,Rajasthan,Open,32,LOW
CMP-1970,2025-04-13T06:00:00,Credit Card Fraud,17181.46,ACC00265,ACC00095,TXN100970,Card,Kanpur,Uttar Pradesh,Open,67,HIGH
CMP-1971,2025-06-12T22:00:00,Job Fraud,10732.2,ACC00304,ACC00030,TXN100971,UPI,Delhi,Delhi,Closed,96,CRITICAL
CMP-1972,2025-06-08T22:00:00,OTP Fraud,40995.23,ACC00206,ACC00099,TXN100972,UPI,Lucknow,Uttar Pradesh,Under Investigation,79,HIGH
CMP-1973,2025-07-14T05:00:00,Loan App Harassment,8040.13,ACC00351,ACC00094,TXN100973,RTGS,Kanpur,Uttar Pradesh,Escalated,31,LOW
CMP-1974,2025-01-26T01:00:00,Romance Scam,2781.25,ACC00283,ACC00047,TXN100974,Card,Mumbai,Maharashtra,Under Investigation,31,LOW
CMP-1975,2025-03-18T02:00:00,Job Fraud,1944.82,ACC00343,ACC00076,TXN100975,NEFT,Patna,Bihar,Under Investigation,39,LOW
CMP-1976,2025-08-10T19:00:00,SIM Swap Fraud,4588.89,ACC00322,ACC00011,TXN100976,Card,Mumbai,Maharashtra,Open,32,LOW
CMP-1977,2025-05-14T19:00:00,Online Shopping Fraud,19734.89,ACC00431,ACC00019,TXN100977,RTGS,Bengaluru,Karnataka,Closed,63,MEDIUM
CMP-1978,2025-02-18T18:00:00,Romance Scam,2665.73,ACC00248,ACC00010,TXN100978,NEFT,Delhi,Delhi,Closed,30,LOW
CMP-1979,2025-02-18T04:00:00,Online Shopping Fraud,18751.0,ACC00165,ACC00038,TXN100979,Card,Mumbai,Maharashtra,Escalated,75,HIGH
CMP-1980,2025-01-21T16:00:00,Online Shopping Fraud,12614.89,ACC00391,ACC00009,TXN100980,UPI,Kanpur,Uttar Pradesh,Closed,79,HIGH
CMP-1981,2025-03-05T10:00:00,Loan App Harassment,6234.95,ACC00311,ACC00084,TXN100981,NEFT,Patna,Bihar,Escalated,41,MEDIUM
CMP-1982,2025-04-12T03:00:00,Romance Scam,8873.96,ACC00399,ACC00064,TXN100982,IMPS,Kanpur,Uttar Pradesh,Open,16,LOW
CMP-1983,2025-07-06T02:00:00,Loan App Harassment,16572.84,ACC00301,ACC00053,TXN100983,NEFT,Mumbai,Maharashtra,Closed,99,CRITICAL
CMP-1984,2025-05-14T16:00:00,SIM Swap Fraud,2885.2,ACC00487,ACC00079,TXN100984,IMPS,Hyderabad,Telangana,Escalated,46,MEDIUM
CMP-1985,2025-08-20T03:00:00,Phishing,2702.81,ACC00194,ACC00077,TXN100985,Card,Bengaluru,Karnataka,Open,25,LOW
CMP-1986,2025-02-01T05:00:00,Romance Scam,7737.96,ACC00102,ACC00001,TXN100986,Card,Lucknow,Uttar Pradesh,Open,27,LOW
CMP-1987,2025-01-13T22:00:00,Loan App Harassment,5397.19,ACC00436,ACC00408,TXN100987,Wallet,Patna,Bihar,Escalated,54,MEDIUM
CMP-1988,2025-07-22T12:00:00,Loan App Harassment,18439.72,ACC00453,ACC00088,TXN100988,UPI,Jaipur,Rajasthan,Under Investigation,82,HIGH
CMP-1989,2025-04-16T00:00:00,Fake Investment App,3329.02,ACC00169,ACC00014,TXN100989,UPI,Mumbai,Maharashtra,Escalated,47,MEDIUM
CMP-1990,2025-05-09T00:00:00,Online Shopping Fraud,7067.19,ACC00346,ACC00083,TXN100990,IMPS,Bengaluru,Karnataka,Open,34,LOW
CMP-1991,2025-03-14T09:00:00,UPI Fraud,14115.75,ACC00254,ACC00018,TXN100991,UPI,Delhi,Delhi,Under Investigation,81,HIGH
CMP-1992,2025-04-19T07:00:00,Romance Scam,5984.76,ACC00178,ACC00056,TXN100992,UPI,Mumbai,Maharashtra,Closed,40,MEDIUM
CMP-1993,2025-01-31T01:00:00,Job Fraud,924.91,ACC00399,ACC00037,TXN100993,UPI,Hyderabad,Telangana,Under Investigation,33,LOW
CMP-1994,2025-03-08T21:00:00,Job Fraud,6512.07,ACC00104,ACC00091,TXN100994,Card,Jaipur,Rajasthan,Under Investigation,29,LOW
CMP-1995,2025-03-12T18:00:00,Credit Card Fraud,1399.28,ACC00118,ACC00062,TXN100995,RTGS,Kanpur,Uttar Pradesh,Under Investigation,35,LOW
CMP-1996,2025-08-14T20:00:00,Credit Card Fraud,1015.48,ACC00218,ACC00067,TXN100996,NEFT,Hyderabad,Telangana,Open,9,LOW
CMP-1997,2025-03-20T17:00:00,Phishing,1133.41,ACC00237,ACC00313,TXN100997,Card,Delhi,Delhi,Closed,25,LOW
CMP-1998,2025-04-23T02:00:00,Fake Investment App,1476.11,ACC00329,ACC00002,TXN100998,Card,Jaipur,Rajasthan,Open,40,MEDIUM
CMP-1999,2025-03-02T15:00:00,SIM Swap Fraud,2490.14,ACC00324,ACC00028,TXN100999,Wallet,Jaipur,Rajasthan,Under Investigation,28,LOW
